iter	AUC	Logloss
13979	0.8670896888	0.4788717973
13980	0.8670953512	0.4788662922
13981	0.8671002388	0.4788612356
13982	0.8671022654	0.4788564238
13983	0.8671069741	0.4788511633
13984	0.8671107888	0.4788462699
13985	0.8671152592	0.4788411318
13986	0.8671194315	0.4788361976
13987	0.8671244979	0.478830978
13988	0.8671286106	0.4788260845
13989	0.86713323	0.4788213135
13990	0.8671383262	0.4788159307
13991	0.8671428561	0.4788115674
13992	0.8671476245	0.4788061439
13993	0.8671526909	0.4788008834
13994	0.8671566248	0.4787963978
13995	0.8671612144	0.4787912597
13996	0.8671664	0.4787860808
13997	0.8671711683	0.4787811058
13998	0.8671754003	0.4787763755
13999	0.8671795726	0.4787713598
14000	0.8671847582	0.4787658547
14001	0.867189765	0.4787601865
14002	0.8671934605	0.4787557416
14003	0.8671981692	0.4787509298
14004	0.8672035336	0.4787455878
14005	0.8672083616	0.4787404905
14006	0.8672127426	0.4787355155
14007	0.8672170043	0.4787316823
14008	0.8672203422	0.4787269112
14009	0.8672255278	0.4787209575
14010	0.8672282696	0.4787165127
14011	0.8672323823	0.4787121086
14012	0.8672373295	0.4787072152
14013	0.8672426343	0.47870118
14014	0.8672474027	0.4786962865
14015	0.8672505617	0.4786917194
14016	0.8672549725	0.4786869483
14017	0.8672598004	0.4786812801
14018	0.8672629595	0.4786756118
14019	0.8672665954	0.4786717787
14020	0.8672700524	0.4786673746
14021	0.8672744036	0.4786623588
14022	0.8672785163	0.4786583218
14023	0.8672833443	0.4786530613
14024	0.8672885895	0.4786478417
14025	0.8672939539	0.4786422142
14026	0.8672993481	0.4786365868
14027	0.8673041761	0.4786318565
14028	0.8673088551	0.4786263106
14029	0.867313683	0.4786207647
14030	0.8673181534	0.4786161976
14031	0.8673231602	0.4786113857
14032	0.8673278093	0.4786056359
14033	0.8673318028	0.4786010279
14034	0.8673366606	0.4785961753
14035	0.8673419356	0.4785900177
14036	0.8673467636	0.4785849612
14037	0.8673518896	0.4785792114
14038	0.867356658	0.4785739102
14039	0.8673608303	0.47856971
14040	0.8673664033	0.4785638379
14041	0.8673714995	0.4785585367
14042	0.8673752546	0.4785538064
14043	0.8673804402	0.4785487091
14044	0.8673850298	0.4785431225
14045	0.8673895597	0.4785377805
14046	0.8673945069	0.4785325608
14047	0.8673993647	0.4785277082
14048	0.8674036562	0.4785228555
14049	0.8674078584	0.4785179621
14050	0.8674124479	0.4785125386
14051	0.8674174547	0.4785075228
14052	0.8674224019	0.4785025886
14053	0.8674272001	0.478497369
14054	0.8674316704	0.4784922309
14055	0.8674366474	0.4784870928
14056	0.8674408793	0.4784822809
14057	0.8674452007	0.4784775506
14058	0.8674500585	0.4784714746
14059	0.8674538732	0.4784667443
14060	0.8674585223	0.4784616878
14061	0.8674631417	0.4784565905
14062	0.8674683571	0.4784511669
14063	0.8674712181	0.478445621
14064	0.8674769402	0.4784406868
14065	0.8674820065	0.4784356303
14066	0.8674859107	0.4784304922
14067	0.8674894571	0.4784266183
14068	0.8674935699	0.4784209908
14069	0.8674978018	0.4784158527
14070	0.867502749	0.4784108777
14071	0.8675073087	0.478406596
14072	0.8675129116	0.4784006423
14073	0.8675180078	0.4783957897
14074	0.8675220311	0.4783904477
14075	0.8675265312	0.478385432
14076	0.8675290942	0.4783801308
14077	0.867534101	0.4783740548
14078	0.8675381541	0.4783692837
14079	0.8675430417	0.47836333
14080	0.8675475121	0.4783581511
14081	0.8675527275	0.4783530946
14082	0.8675569892	0.4783483235
14083	0.8675616384	0.4783431039
14084	0.867567122	0.4783375172
14085	0.8675706387	0.4783325422
14086	0.8675754666	0.4783271187
14087	0.867579788	0.4783225515
14088	0.8675844669	0.4783172095
14089	0.8675892949	0.4783120714
14090	0.8675943613	0.4783065663
14091	0.8675994873	0.4783010612
14092	0.8676040173	0.4782959639
14093	0.8676087856	0.478291152
14094	0.8676140606	0.4782854023
14095	0.8676177859	0.4782805904
14096	0.8676230013	0.4782750853
14097	0.8676278591	0.4782701919
14098	0.8676319718	0.4782647276
14099	0.8676365614	0.4782597118
14100	0.8676409125	0.4782548999
14101	0.8676448464	0.4782503735
14102	0.8676503301	0.4782447053
14103	0.8676552773	0.4782398119
14104	0.8676578403	0.478234633
14105	0.8676626682	0.4782286794
14106	0.8676666617	0.4782241529
14107	0.8676689267	0.4782198304
14108	0.8676730394	0.4782151001
14109	0.867677927	0.478209962
14110	0.8676819801	0.4782049463
14111	0.8676869273	0.4782001752
14112	0.8676909804	0.4781953225
14113	0.867696017	0.4781899398
14114	0.8677005172	0.4781850464
14115	0.8677044511	0.4781800306
14116	0.8677092195	0.4781744847
14117	0.8677142859	0.4781689796
14118	0.8677188754	0.4781635153
14119	0.8677233458	0.4781586219
14120	0.8677277565	0.4781535653
14121	0.8677309453	0.4781486719
14122	0.8677350879	0.4781432076
14123	0.8677404523	0.4781378248
14124	0.8677437901	0.4781330538
14125	0.86774683	0.4781280788
14126	0.8677517772	0.478122696
14127	0.867756933	0.4781174356
14128	0.8677623868	0.4781116043
14129	0.8677679002	0.4781061807
14130	0.8677720428	0.4781017359
14131	0.8677754998	0.4780967201
14132	0.8677805066	0.4780904402
14133	0.8677847981	0.4780859954
14134	0.867790103	0.4780804495
14135	0.8677947223	0.4780750667
14136	0.8677970171	0.4780709073
14137	0.8678014874	0.4780652391
14138	0.8678061366	0.4780596932
14139	0.8678107262	0.4780549221
14140	0.8678154349	0.4780498656
14141	0.8678197861	0.4780449722
14142	0.8678243756	0.4780397117
14143	0.867828846	0.4780348183
14144	0.8678327799	0.4780299249
14145	0.867837429	0.4780248684
14146	0.8678418994	0.4780197711
14147	0.867846787	0.478014633
14148	0.8678513169	0.4780092502
14149	0.8678556085	0.4780048461
14150	0.8678596616	0.4779997896
14151	0.8678619862	0.4779951816
14152	0.8678668737	0.4779900843
14153	0.8678711653	0.4779847423
14154	0.867875874	0.4779804198
14155	0.8678799868	0.4779760973
14156	0.8678848147	0.4779705514
14157	0.8678891063	0.4779652094
14158	0.8678938746	0.4779602752
14159	0.8678964376	0.4779550148
14160	0.8678992987	0.4779505699
14161	0.8679038286	0.4779451464
14162	0.8679080307	0.4779398044
14163	0.8679120839	0.4779343401
14164	0.8679146767	0.4779294874
14165	0.8679196835	0.4779243086
14166	0.8679233193	0.4779190889
14167	0.8679278493	0.4779143586
14168	0.8679323494	0.4779091797
14169	0.8679370284	0.4779042455
14170	0.8679413199	0.4778992298
14171	0.8679466844	0.4778938062
14172	0.8679512143	0.477889239
14173	0.8679556251	0.4778836524
14174	0.8679599762	0.4778792483
14175	0.8679651022	0.4778736616
14176	0.8679694533	0.4778687682
14177	0.867974937	0.4778631408
14178	0.8679794669	0.4778579211
14179	0.8679836988	0.4778529462
14180	0.8679873347	0.4778482566
14181	0.8679913282	0.4778439341
14182	0.8679953218	0.4778396931
14183	0.8679999709	0.4778331686
14184	0.8680034876	0.4778291723
14185	0.8680080175	0.4778240342
14186	0.8680123687	0.4778197525
14187	0.8680173159	0.4778145736
14188	0.8680197001	0.4778102103
14189	0.8680241108	0.477804746
14190	0.8680283427	0.4778000157
14191	0.8680329323	0.4777945106
14192	0.8680378199	0.4777896579
14193	0.8680425882	0.4777841528
14194	0.8680467606	0.4777793002
14195	0.8680509925	0.4777743252
14196	0.8680559397	0.4777694726
14197	0.8680609465	0.4777637228
14198	0.8680657148	0.4777582585
14199	0.868070662	0.4777532019
14200	0.8680750728	0.4777478192
14201	0.868077457	0.4777433743
14202	0.8680825233	0.4777382362
14203	0.8680868149	0.4777336282
14204	0.8680928349	0.4777274707
14205	0.8680979609	0.4777222103
14206	0.8681021333	0.4777171129
14207	0.8681070209	0.477711404
14208	0.8681122661	0.477706429
14209	0.8681174517	0.4777015763
14210	0.868121326	0.4776963975
14211	0.8681259751	0.4776908108
14212	0.8681296408	0.4776865698
14213	0.8681345582	0.4776809424
14214	0.8681388497	0.4776760898
14215	0.8681439757	0.4776709925
14216	0.8681484759	0.4776655281
14217	0.8681507707	0.4776591259
14218	0.8681556582	0.477653947
14219	0.8681582808	0.4776488497
14220	0.8681622446	0.4776449758
14221	0.8681663275	0.4776398784
14222	0.8681712151	0.4776343733
14223	0.8681761026	0.4776289498
14224	0.8681805134	0.4776238117
14225	0.8681831062	0.4776186736
14226	0.8681879938	0.4776134132
14227	0.8681932092	0.4776086013
14228	0.8681976795	0.4776039118
14229	0.8682020903	0.4775984067
14230	0.8682079911	0.4775922491
14231	0.8682128489	0.4775872334
14232	0.8682165742	0.477582707
14233	0.8682212234	0.4775770795
14234	0.8682260513	0.4775716152
14235	0.8682304919	0.4775665995
14236	0.8682330251	0.4775610128
14237	0.8682379723	0.4775558747
14238	0.8682421446	0.4775507366
14239	0.8682467937	0.4775461694
14240	0.8682510853	0.4775419692
14241	0.8682544827	0.4775375652
14242	0.8682590127	0.4775329572
14243	0.8682630956	0.4775281453
14244	0.8682679832	0.4775227218
14245	0.8682715893	0.4775185216
14246	0.8682744205	0.4775131388
14247	0.868278563	0.4775080415
14248	0.8682810366	0.4775031889
14249	0.8682850003	0.4774990295
14250	0.8682900071	0.4774936467
14251	0.8682950735	0.4774884271
14252	0.8682991862	0.4774834929
14253	0.868303895	0.4774785587
14254	0.8683087826	0.4774729312
14255	0.8683131337	0.4774678339
14256	0.8683183789	0.4774630628
14257	0.8683225513	0.4774580471
14258	0.868326664	0.4774533575
14259	0.8683311939	0.4774473631
14260	0.8683363497	0.4774423066
14261	0.8683412671	0.4774375763
14262	0.8683459759	0.4774317042
14263	0.8683511317	0.4774259136
14264	0.8683556914	0.4774215503
14265	0.8683604002	0.4774166569
14266	0.868365109	0.477411478
14267	0.8683692813	0.4774071147
14268	0.8683735132	0.4774025883
14269	0.868378222	0.4773980211
14270	0.8683826327	0.4773934947
14271	0.8683871031	0.4773879896
14272	0.8683910966	0.4773840341
14273	0.8683952093	0.4773786105
14274	0.8684001565	0.4773735132
14275	0.8684047461	0.4773684975
14276	0.8684096932	0.47736287
14277	0.8684141636	0.4773581805
14278	0.8684173822	0.4773537764
14279	0.8684231043	0.4773483937
14280	0.8684265018	0.4773426031
14281	0.8684311807	0.4773374242
14282	0.8684364557	0.4773309812
14283	0.8684406579	0.4773265771
14284	0.8684455156	0.4773210313
14285	0.8684504628	0.4773160563
14286	0.8684556484	0.4773103065
14287	0.8684597015	0.4773051684
14288	0.8684638143	0.4773001119
14289	0.8684676886	0.4772957078
14290	0.8684718609	0.4772900396
14291	0.8684772849	0.4772846976
14292	0.8684815168	0.477279845
14293	0.8684874773	0.4772739729
14294	0.8684919477	0.4772688348
14295	0.868496716	0.4772641452
14296	0.8685014844	0.4772589256
14297	0.8685051203	0.4772548477
14298	0.8685102463	0.4772497912
14299	0.8685153723	0.477244857
14300	0.8685195446	0.4772392704
14301	0.8685241938	0.4772343769
14302	0.8685286641	0.4772296466
14303	0.8685324788	0.4772246309
14304	0.8685376644	0.4772195743
14305	0.8685413599	0.4772138653
14306	0.8685463071	0.4772085234
14307	0.8685507178	0.4772033853
14308	0.8685558438	0.4771983287
14309	0.8685597181	0.4771932722
14310	0.8685637116	0.4771878894
14311	0.8685690165	0.4771830776
14312	0.868573606	0.4771776133
14313	0.8685776591	0.4771730461
14314	0.8685825467	0.4771672963
14315	0.8685877323	0.4771617096
14316	0.8685918152	0.4771562861
14317	0.8685961962	0.4771518412
14318	0.8686012328	0.4771460099
14319	0.8686060905	0.4771408718
14320	0.8686106205	0.4771362231
14321	0.8686154485	0.4771306772
14322	0.8686204553	0.47712611
14323	0.8686235547	0.4771208496
14324	0.8686285019	0.477115059
14325	0.8686334789	0.4771096763
14326	0.8686379194	0.4771052314
14327	0.868642807	0.4770994001
14328	0.8686466813	0.4770943028
14329	0.8686487675	0.4770896948
14330	0.8686536551	0.4770841081
14331	0.8686576784	0.4770789293
14332	0.8686618805	0.477074566
14333	0.8686676621	0.4770687754
14334	0.8686727285	0.4770641267
14335	0.8686774969	0.4770590293
14336	0.8686823547	0.4770540544
14337	0.8686845899	0.4770490794
14338	0.8686887026	0.47704492
14339	0.8686928153	0.4770402304
14340	0.8686985373	0.4770343176
14341	0.8687009811	0.4770294241
14342	0.8687061965	0.477023919
14343	0.8687109947	0.4770188217
14344	0.8687158823	0.4770132759
14345	0.8687191606	0.4770096466
14346	0.8687236011	0.4770048347
14347	0.8687272072	0.4769996966
14348	0.868730545	0.476994844
14349	0.8687353134	0.4769896651
14350	0.868740201	0.4769844862
14351	0.868745029	0.4769793074
14352	0.8687506318	0.4769738023
14353	0.8687551618	0.476968501
14354	0.8687596321	0.4769635261
14355	0.8687645197	0.4769586326
14356	0.8687693477	0.4769525159
14357	0.8687736988	0.4769479487
14358	0.868778646	0.4769429737
14359	0.868783325	0.4769378764
14360	0.8687885404	0.4769320451
14361	0.8687933683	0.47692654
14362	0.8687978387	0.4769221767
14363	0.8688021898	0.4769172832
14364	0.8688061535	0.476911982
14365	0.8688111305	0.4769064362
14366	0.8688159585	0.4769014612
14367	0.8688209653	0.4768955483
14368	0.8688257933	0.4768906549
14369	0.8688309789	0.4768850274
14370	0.8688360751	0.4768793592
14371	0.868840754	0.4768746289
14372	0.868845582	0.4768694093
14373	0.8688503504	0.4768639857
14374	0.8688551784	0.4768584806
14375	0.8688597679	0.4768535464
14376	0.8688638806	0.476849387
14377	0.868868202	0.4768442897
14378	0.8688725829	0.4768395186
14379	0.8688772917	0.4768343397
14380	0.8688818216	0.4768292424
14381	0.8688853979	0.4768245121
14382	0.8688886166	0.4768197003
14383	0.8688930273	0.4768145622
14384	0.8688961267	0.4768101989
14385	0.868901372	0.4768047345
14386	0.8689053655	0.4768005344
14387	0.8689102829	0.4767947438
14388	0.8689149618	0.4767900951
14389	0.8689175248	0.4767846307
14390	0.8689219952	0.4767796965
14391	0.8689267933	0.4767748031
14392	0.8689307868	0.4767695427
14393	0.8689350486	0.4767645269
14394	0.8689392209	0.4767598782
14395	0.868942976	0.4767551071
14396	0.8689476252	0.4767494797
14397	0.8689530492	0.4767444231
14398	0.8689584732	0.4767388773
14399	0.8689605296	0.4767340246
14400	0.8689652681	0.4767290904
14401	0.8689703345	0.4767231775
14402	0.8689749241	0.4767180802
14403	0.8689796329	0.476712412
14404	0.8689850867	0.4767066622
14405	0.8689899445	0.4767019319
14406	0.8689940572	0.4766973647
14407	0.8689988852	0.4766923082
14408	0.8690013885	0.4766868847
14409	0.8690057397	0.476681665
14410	0.8690101206	0.4766766492
14411	0.8690147996	0.4766711441
14412	0.8690184951	0.4766673517
14413	0.8690232038	0.4766616835
14414	0.869027853	0.4766553629
14415	0.8690321445	0.476651285
14416	0.8690370321	0.4766464324
14417	0.8690399528	0.4766424769
14418	0.8690442145	0.4766363601
14419	0.869048655	0.4766315074
14420	0.8690537214	0.476626247
14421	0.8690585494	0.4766210274
14422	0.8690624833	0.4766165417
14423	0.8690676093	0.4766108735
14424	0.8690707684	0.4766058985
14425	0.8690752387	0.4766014537
14426	0.8690799475	0.4765965603
14427	0.8690848351	0.4765913814
14428	0.8690887988	0.4765871404
14429	0.8690930605	0.4765822878
14430	0.8690952063	0.4765773944
14431	0.8691003323	0.47657193
14432	0.8691045046	0.4765670774
14433	0.8691086471	0.476561817
14434	0.8691125512	0.4765569235
14435	0.8691151142	0.4765517854
14436	0.869119823	0.4765469736
14437	0.8691224456	0.4765424064
14438	0.8691260815	0.4765373499
14439	0.8691304326	0.476532171
14440	0.8691352904	0.4765267882
14441	0.8691390753	0.4765224657
14442	0.8691436648	0.4765173684
14443	0.8691484332	0.4765125565
14444	0.8691530824	0.4765070106
14445	0.8691573739	0.4765018318
14446	0.8691614866	0.4764965713
14447	0.8691660762	0.4764906992
14448	0.8691704869	0.4764864583
14449	0.869173944	0.4764827474
14450	0.8691794872	0.4764770792
14451	0.8691840172	0.4764720227
14452	0.8691887259	0.4764667215
14453	0.8691927791	0.4764617057
14454	0.8691967726	0.4764575055
14455	0.8692010641	0.4764528568
14456	0.8692047	0.4764485343
14457	0.8692092299	0.4764436001
14458	0.8692127764	0.4764392368
14459	0.869217217	0.4764346696
14460	0.8692215085	0.4764292052
14461	0.869225502	0.4764244749
14462	0.8692298532	0.4764197446
14463	0.8692341447	0.4764149328
14464	0.8692389727	0.4764095908
14465	0.869243145	0.4764050236
14466	0.8692471981	0.4763998447
14467	0.8692521453	0.476395196
14468	0.8692574501	0.4763897724
14469	0.8692624569	0.476384512
14470	0.8692669272	0.4763797409
14471	0.8692718744	0.476374562
14472	0.8692756891	0.4763699541
14473	0.8692786098	0.4763649791
14474	0.8692829013	0.476359841
14475	0.8692865968	0.4763552738
14476	0.8692914248	0.4763500134
14477	0.8692958355	0.4763455685
14478	0.8693009615	0.4763400634
14479	0.8693056703	0.4763347622
14480	0.8693105578	0.476329461
14481	0.8693149686	0.4763247715
14482	0.8693187535	0.4763199188
14483	0.8693239689	0.4763142098
14484	0.8693285584	0.4763088679
14485	0.8693330884	0.4763043007
14486	0.8693377376	0.4762991626
14487	0.8693409264	0.4762949624
14488	0.8693450689	0.4762900282
14489	0.8693493009	0.476285094
14490	0.8693540096	0.476280486
14491	0.8693578839	0.476275878
14492	0.8693621755	0.4762714332
14493	0.8693665266	0.4762663766
14494	0.8693717122	0.4762607084
14495	0.869376123	0.4762556927
14496	0.8693807125	0.4762510032
14497	0.8693856001	0.4762463136
14498	0.86939013	0.4762404823
14499	0.8693960309	0.4762345694
14500	0.8694000542	0.4762292274
14501	0.8694047928	0.4762244156
14502	0.8694086671	0.4762200115
14503	0.8694127798	0.4762158521
14504	0.8694178164	0.4762106324
14505	0.869422555	0.4762052089
14506	0.8694261909	0.4762005194
14507	0.869430542	0.476196727
14508	0.86943537	0.4761914665
14509	0.8694401383	0.4761869401
14510	0.8694443107	0.4761816389
14511	0.8694486022	0.4761762969
14512	0.8694537878	0.4761709142
14513	0.869458437	0.4761656129
14514	0.869461894	0.4761606788
14515	0.8694655299	0.4761564378
14516	0.8694681525	0.4761512997
14517	0.8694724143	0.4761459985
14518	0.869477123	0.4761407381
14519	0.8694814742	0.4761362524
14520	0.8694854379	0.4761313998
14521	0.8694907725	0.4761265064
14522	0.8694955111	0.4761216945
14523	0.8694981933	0.4761168826
14524	0.8695029616	0.4761111736
14525	0.8695068955	0.4761061579
14526	0.8695107102	0.4761014684
14527	0.8695135415	0.476096738
14528	0.8695175052	0.4760921709
14529	0.86952281	0.4760860133
14530	0.8695268631	0.4760811199
14531	0.8695316017	0.476075941
14532	0.8695352077	0.4760715369
14533	0.8695392609	0.4760662765
14534	0.8695424199	0.476062321
14535	0.8695465326	0.4760576315
14536	0.8695508838	0.4760528196
14537	0.8695554733	0.4760471922
14538	0.8695603609	0.4760415647
14539	0.8695650697	0.4760365082
14540	0.8695700765	0.476031207
14541	0.8695750237	0.4760263951
14542	0.8695800006	0.476021257
14543	0.8695838153	0.4760166491
14544	0.8695890307	0.4760113478
14545	0.8695939183	0.4760060059
14546	0.8695983887	0.4760015202
14547	0.8696027398	0.4759966268
14548	0.869605571	0.4759916518
14549	0.8696098328	0.4759862283
14550	0.8696146011	0.475981131
14551	0.8696199059	0.4759752996
14552	0.8696244955	0.4759706101
14553	0.8696277738	0.4759655536
14554	0.8696329594	0.4759600893
14555	0.8696375489	0.4759551143
14556	0.8696424663	0.4759491606
14557	0.8696470857	0.4759445119
14558	0.8696514964	0.4759390883
14559	0.8696559072	0.4759340726
14560	0.8696608543	0.4759287714
14561	0.8696658611	0.4759239595
14562	0.8696705699	0.4759182097
