iter	Passed	Remaining
5042	331275	654206
5043	331309	654077
5044	331339	653943
5045	331370	653807
5046	331408	653688
5047	331442	653560
5048	331474	653428
5049	331515	653312
5050	331548	653183
5051	331581	653053
5052	331619	652934
5053	331653	652805
5054	331693	652689
5055	331732	652571
5056	331779	652469
5057	331819	652353
5058	331858	652235
5059	331891	652106
5060	331928	651982
5061	331968	651867
5062	332011	651757
5063	332048	651636
5064	332080	651505
5065	332115	651378
5066	332146	651245
5067	332184	651125
5068	332222	651006
5069	332260	650887
5070	332295	650760
5071	332334	650643
5072	332372	650524
5073	332405	650396
5074	332445	650279
5075	332483	650160
5076	332522	650043
5077	332554	649913
5078	332587	649783
5079	332624	649662
5080	332663	649545
5081	332696	649416
5082	332728	649286
5083	332765	649164
5084	332803	649044
5085	332840	648924
5086	332877	648803
5087	332912	648679
5088	332944	648547
5089	332986	648436
5090	333018	648306
5091	333048	648172
5092	333078	648037
5093	333109	647905
5094	333143	647778
5095	333174	647646
5096	333208	647519
5097	333240	647390
5098	333274	647263
5099	333314	647148
5100	333348	647023
5101	333378	646888
5102	333408	646754
5103	333444	646633
5104	333484	646518
5105	333515	646385
5106	333549	646261
5107	333582	646131
5108	333613	645999
5109	333645	645870
5110	333676	645739
5111	333713	645618
5112	333749	645496
5113	333781	645367
5114	333813	645238
5115	333848	645114
5116	333882	644988
5117	333912	644855
5118	333945	644727
5119	333976	644595
5120	334012	644475
5121	334052	644360
5122	334087	644237
5123	334122	644112
5124	334163	644001
5125	334198	643878
5126	334231	643750
5127	334262	643620
5128	334298	643498
5129	334332	643374
5130	334363	643242
5131	334399	643121
5132	334431	642991
5133	334467	642870
5134	334499	642742
5135	334533	642617
5136	334569	642495
5137	334606	642376
5138	334638	642248
5139	334672	642123
5140	334705	641996
5141	334736	641864
5142	334774	641748
5143	334803	641615
5144	334835	641486
5145	334867	641357
5146	334904	641238
5147	334936	641109
5148	334974	640992
5149	335014	640881
5150	335045	640749
5151	335080	640628
5152	335116	640507
5153	335148	640377
5154	335185	640260
5155	335224	640145
5156	335262	640028
5157	335297	639906
5158	335331	639781
5159	335363	639653
5160	335394	639524
5161	335430	639403
5162	335462	639276
5163	335496	639152
5164	335535	639037
5165	335569	638913
5166	335599	638783
5167	335636	638664
5168	335675	638549
5169	335708	638424
5170	335746	638308
5171	335781	638187
5172	335820	638071
5173	335850	637940
5174	335886	637821
5175	335918	637693
5176	335950	637565
5177	335985	637444
5178	336019	637320
5179	336053	637197
5180	336087	637073
5181	336124	636955
5182	336162	636839
5183	336198	636721
5184	336230	636593
5185	336259	636461
5186	336292	636336
5187	336333	636226
5188	336364	636097
5189	336394	635966
5190	336427	635840
5191	336462	635720
5192	336502	635609
5193	336538	635488
5194	336569	635360
5195	336607	635246
5196	336640	635120
5197	336677	635004
5198	336714	634885
5199	336749	634764
5200	336778	634633
5201	336810	634506
5202	336842	634380
5203	336873	634251
5204	336904	634122
5205	336933	633991
5206	336973	633881
5207	337011	633765
5208	337050	633653
5209	337088	633537
5210	337123	633416
5211	337155	633291
5212	337192	633173
5213	337228	633056
5214	337261	632930
5215	337293	632805
5216	337334	632695
5217	337367	632571
5218	337404	632456
5219	337439	632335
5220	337477	632220
5221	337511	632098
5222	337543	631972
5223	337573	631844
5224	337604	631716
5225	337635	631588
5226	337670	631468
5227	337702	631343
5228	337734	631217
5229	337769	631097
5230	337799	630968
5231	337830	630840
5232	337864	630719
5233	337897	630594
5234	337926	630465
5235	337960	630342
5236	337991	630216
5237	338029	630101
5238	338066	629985
5239	338102	629868
5240	338140	629753
5241	338177	629637
5242	338210	629515
5243	338240	629386
5244	338276	629268
5245	338318	629162
5246	338351	629040
5247	338391	628929
5248	338422	628803
5249	338456	628681
5250	338491	628562
5251	338520	628432
5252	338557	628317
5253	338593	628198
5254	338624	628073
5255	338662	627960
5256	338697	627840
5257	338731	627719
5258	338761	627591
5259	338798	627475
5260	338831	627352
5261	338867	627235
5262	338897	627108
5263	338934	626992
5264	338968	626873
5265	339004	626755
5266	339041	626640
5267	339079	626526
5268	339109	626399
5269	339141	626276
5270	339172	626150
5271	339210	626035
5272	339242	625912
5273	339277	625793
5274	339315	625681
5275	339348	625559
5276	339380	625435
5277	339422	625330
5278	339453	625203
5279	339489	625088
5280	339525	624970
5281	339557	624848
5282	339597	624738
5283	339629	624614
5284	339662	624492
5285	339695	624372
5286	339726	624246
5287	339763	624130
5288	339794	624005
5289	339828	623885
5290	339865	623771
5291	339902	623657
5292	339935	623535
5293	339971	623419
5294	340002	623294
5295	340041	623183
5296	340078	623071
5297	340110	622946
5298	340146	622831
5299	340182	622715
5300	340212	622588
5301	340248	622473
5302	340280	622350
5303	340320	622241
5304	340350	622115
5305	340380	621989
5306	340417	621874
5307	340451	621756
5308	340486	621638
5309	340523	621523
5310	340553	621397
5311	340583	621271
5312	340619	621155
5313	340652	621035
5314	340683	620911
5315	340715	620787
5316	340751	620672
5317	340783	620550
5318	340818	620433
5319	340848	620306
5320	340883	620190
5321	340913	620064
5322	340949	619948
5323	340987	619837
5324	341016	619709
5325	341054	619598
5326	341092	619486
5327	341130	619376
5328	341161	619251
5329	341193	619128
5330	341226	619009
5331	341262	618894
5332	341303	618788
5333	341340	618675
5334	341379	618566
5335	341416	618453
5336	341453	618340
5337	341486	618219
5338	341517	618097
5339	341550	617976
5340	341580	617851
5341	341613	617730
5342	341653	617623
5343	341683	617498
5344	341713	617372
5345	341744	617249
5346	341777	617130
5347	341815	617019
5348	341846	616895
5349	341877	616773
5350	341911	616655
5351	341943	616533
5352	341977	616416
5353	342016	616306
5354	342055	616198
5355	342084	616072
5356	342115	615949
5357	342146	615824
5358	342179	615705
5359	342215	615592
5360	342248	615472
5361	342279	615349
5362	342322	615248
5363	342359	615135
5364	342394	615020
5365	342435	614915
5366	342472	614804
5367	342504	614683
5368	342543	614574
5369	342574	614452
5370	342606	614331
5371	342641	614215
5372	342670	614089
5373	342708	613980
5374	342745	613868
5375	342782	613755
5376	342824	613654
5377	342859	613537
5378	342891	613417
5379	342930	613310
5380	342960	613185
5381	342998	613075
5382	343028	612952
5383	343061	612833
5384	343103	612730
5385	343144	612626
5386	343180	612513
5387	343216	612399
5388	343253	612287
5389	343290	612176
5390	343321	612055
5391	343353	611934
5392	343385	611814
5393	343418	611697
5394	343457	611589
5395	343500	611488
5396	343533	611369
5397	343566	611252
5398	343601	611136
5399	343638	611025
5400	343673	610911
5401	343712	610804
5402	343751	610696
5403	343784	610578
5404	343815	610457
5405	343855	610352
5406	343892	610240
5407	343922	610118
5408	343957	610002
5409	343994	609892
5410	344027	609774
5411	344065	609665
5412	344101	609552
5413	344132	609432
5414	344173	609327
5415	344203	609205
5416	344239	609093
5417	344277	608983
5418	344314	608872
5419	344351	608762
5420	344387	608650
5421	344421	608535
5422	344457	608422
5423	344494	608312
5424	344528	608196
5425	344558	608073
5426	344588	607952
5427	344625	607841
5428	344665	607736
5429	344697	607618
5430	344728	607496
5431	344765	607387
5432	344795	607264
5433	344832	607154
5434	344870	607045
5435	344904	606930
5436	344939	606817
5437	344980	606713
5438	345014	606598
5439	345050	606487
5440	345092	606386
5441	345122	606262
5442	345163	606161
5443	345193	606038
5444	345225	605919
5445	345256	605800
5446	345287	605678
5447	345318	605559
5448	345349	605439
5449	345386	605328
5450	345421	605217
5451	345451	605094
5452	345481	604972
5453	345521	604868
5454	345554	604752
5455	345589	604638
5456	345625	604527
5457	345660	604415
5458	345694	604299
5459	345724	604178
5460	345758	604064
5461	345788	603941
5462	345824	603831
5463	345854	603709
5464	345892	603603
5465	345925	603485
5466	345960	603374
5467	345995	603261
5468	346028	603144
5469	346057	603021
5470	346094	602913
5471	346130	602803
5472	346161	602682
5473	346192	602563
5474	346223	602443
5475	346260	602335
5476	346296	602224
5477	346329	602108
5478	346359	601987
5479	346395	601877
5480	346432	601767
5481	346468	601657
5482	346505	601548
5483	346539	601435
5484	346572	601318
5485	346602	601199
5486	346636	601085
5487	346671	600973
5488	346701	600852
5489	346738	600744
5490	346770	600626
5491	346803	600511
5492	346837	600396
5493	346870	600282
5494	346905	600170
5495	346937	600054
5496	346971	599939
5497	347004	599824
5498	347041	599716
5499	347075	599603
5500	347106	599483
5501	347141	599373
5502	347184	599274
5503	347213	599153
5504	347251	599047
5505	347283	598930
5506	347317	598817
5507	347354	598708
5508	347385	598590
5509	347423	598483
5510	347454	598365
5511	347484	598245
5512	347521	598138
5513	347552	598019
5514	347587	597907
5515	347621	597795
5516	347656	597684
5517	347693	597576
5518	347726	597461
5519	347758	597345
5520	347789	597227
5521	347819	597108
5522	347853	596995
5523	347894	596895
5524	348012	596925
5525	348043	596807
5526	348075	596691
5527	348110	596581
5528	348143	596466
5529	348179	596356
5530	348208	596235
5531	348240	596119
5532	348274	596007
5533	348305	595890
5534	348340	595778
5535	348376	595670
5536	348406	595550
5537	348438	595434
5538	348469	595317
5539	348503	595205
5540	348537	595093
5541	348569	594977
5542	348611	594879
5543	348646	594768
5544	348684	594662
5545	348716	594546
5546	348750	594435
5547	348784	594322
5548	348820	594214
5549	348856	594105
5550	348897	594005
5551	348930	593891
5552	348959	593772
5553	348990	593654
5554	349030	593552
5555	349065	593443
5556	349095	593323
5557	349126	593207
5558	349156	593088
5559	349191	592978
5560	349226	592868
5561	349267	592767
5562	349307	592666
5563	349343	592558
5564	349379	592451
5565	349416	592344
5566	349446	592225
5567	349481	592115
5568	349513	592001
5569	349548	591891
5570	349582	591779
5571	349618	591671
5572	349649	591555
5573	349679	591437
5574	349710	591320
5575	349742	591206
5576	349775	591093
5577	349813	590988
5578	349843	590870
5579	349876	590758
5580	349916	590655
5581	349946	590538
5582	349975	590419
5583	350012	590313
5584	350049	590207
5585	350080	590091
5586	350110	589973
5587	350147	589867
5588	350180	589753
5589	350209	589635
5590	350239	589517
5591	350268	589398
5592	350304	589291
5593	350335	589174
5594	350375	589074
5595	350405	588956
5596	350437	588842
5597	350467	588725
5598	350502	588615
5599	350541	588514
5600	350581	588413
5601	350621	588312
5602	350660	588210
5603	350691	588095
5604	350724	587982
5605	350764	587882
5606	350798	587771
5607	350837	587670
5608	350870	587557
5609	350905	587448
5610	350941	587343
5611	350979	587239
5612	351020	587139
5613	351051	587024
5614	351086	586916
5615	351120	586805
5616	351156	586698
5617	351191	586591
5618	351222	586474
5619	351252	586358
5620	351286	586247
5621	351317	586132
5622	351347	586017
5623	351384	585912
5624	351418	585801
5625	351449	585687
5626	351485	585580
5627	351524	585478
5628	351559	585370
5629	351591	585257
5630	351629	585154
5631	351666	585048
5632	351699	584937
5633	351738	584835
5634	351767	584718
5635	351798	584603
5636	351834	584496
5637	351865	584382
5638	351896	584267
5639	351931	584160
5640	351969	584057
5641	352003	583947
5642	352041	583844
5643	352075	583735
5644	352107	583622
5645	352138	583508
5646	352170	583395
5647	352208	583292
5648	352237	583175
5649	352272	583067
5650	352309	582963
5651	352343	582854
5652	352382	582752
5653	352413	582638
5654	352443	582522
5655	352475	582410
5656	352508	582299
5657	352543	582192
5658	352577	582083
5659	352611	581973
5660	352645	581865
5661	352675	581750
5662	352714	581648
5663	352748	581539
5664	352783	581431
5665	352822	581332
5666	352861	581231
5667	352899	581128
5668	352933	581020
5669	352971	580917
5670	353006	580810
5671	353044	580708
5672	353075	580594
5673	353106	580481
5674	353143	580377
5675	353173	580263
5676	353203	580147
5677	353239	580042
5678	353269	579926
5679	353304	579820
5680	353340	579715
5681	353381	579618
5682	353415	579509
5683	353444	579393
5684	353484	579293
5685	353521	579190
5686	353558	579087
5687	353592	578978
5688	353630	578876
5689	353672	578781
5690	353710	578680
5691	353741	578567
5692	353771	578452
5693	353808	578349
5694	353844	578244
5695	353878	578136
5696	353909	578023
5697	353948	577923
5698	353978	577808
5699	354016	577706
5700	354045	577590
5701	354080	577485
5702	354113	577375
5703	354152	577275
5704	354188	577170
5705	354224	577065
5706	354258	576958
5707	354296	576856
5708	354329	576746
5709	354360	576634
5710	354390	576520
5711	354425	576415
5712	354464	576314
5713	354498	576207
5714	354534	576102
5715	354569	575997
5716	354603	575889
5717	354632	575773
5718	354662	575659
5719	354692	575545
5720	354725	575435
5721	354755	575323
5722	354795	575225
5723	354825	575111
5724	354857	575000
5725	354895	574899
5726	354933	574799
5727	354963	574685
5728	354999	574580
5729	355037	574480
5730	355071	574372
5731	355101	574259
5732	355139	574159
5733	355175	574054
5734	355211	573950
5735	355240	573836
5736	355273	573726
5737	355313	573629
5738	355351	573528
5739	355381	573416
5740	355420	573317
5741	355456	573212
5742	355487	573101
5743	355519	572991
5744	355549	572878
5745	355587	572776
5746	355621	572670
5747	355660	572571
5748	355689	572457
5749	355724	572351
5750	355760	572247
5751	355794	572141
5752	355829	572036
5753	355864	571931
5754	355902	571831
5755	355941	571732
5756	355974	571625
5757	356014	571527
5758	356048	571421
5759	356085	571319
5760	356120	571215
5761	356158	571113
5762	356187	571000
5763	356223	570897
5764	356259	570794
5765	356297	570694
5766	356335	570593
5767	356364	570479
5768	356399	570375
5769	356431	570266
5770	356462	570154
5771	356495	570047
5772	356539	569956
5773	356576	569855
5774	356611	569751
5775	356642	569639
5776	356675	569532
5777	356714	569434
5778	356751	569333
5779	356788	569231
5780	356818	569118
5781	356854	569016
5782	356884	568903
5783	356917	568797
5784	356948	568686
5785	356982	568580
5786	357016	568474
5787	357049	568366
5788	357085	568263
5789	357120	568160
5790	357158	568060
5791	357191	567954
5792	357225	567847
5793	357259	567742
5794	357296	567640
5795	357333	567541
5796	357365	567431
5797	357398	567324
5798	357432	567218
5799	357467	567115
5800	357506	567017
5801	357541	566913
5802	357577	566812
5803	357609	566702
5804	357650	566608
5805	357679	566495
5806	357708	566382
5807	357743	566277
5808	357780	566177
5809	357817	566077
5810	357848	565966
5811	357884	565865
5812	357925	565770
5813	357962	565671
5814	358003	565576
5815	358035	565468
5816	358070	565364
5817	358110	565269
5818	358141	565159
5819	358176	565055
5820	358207	564946
5821	358242	564842
5822	358280	564744
5823	358316	564642
5824	358345	564530
5825	358384	564432
5826	358415	564323
5827	358457	564231
5828	358492	564127
5829	358525	564021
5830	358565	563925
5831	358599	563821
5832	358629	563710
5833	358658	563597
5834	358690	563489
5835	358722	563381
5836	358759	563282
5837	358796	563182
5838	358826	563071
5839	358862	562970
5840	358895	562863
5841	358931	562762
5842	358969	562663
5843	359005	562562
5844	359039	562458
5845	359074	562355
5846	359107	562249
5847	359139	562141
5848	359169	562031
5849	359208	561934
5850	359244	561834
5851	359274	561723
5852	359306	561616
5853	359341	561513
5854	359376	561410
5855	359414	561312
5856	359444	561201
